SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,LeaseContractLength,PurchaseOption,OfferingClass,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Storage Media,Volume Type,Max Volume Size,Max IOPS/volume,Max IOPS Burst Performance,Max throughput/volume,Provisioned,Tenancy,EBS Optimized,Operating System,License Model,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Elastic Graphics Type,Enhanced Networking Supported,GPU,GPU Memory,Instance,Instance Capacity - 10xlarge,Instance Capacity - 12xlarge,Instance Capacity - 16xlarge,Instance Capacity - 18xlarge,Instance Capacity - 24xlarge,Instance Capacity - 2xlarge,Instance Capacity - 32xlarge,Instance Capacity - 4xlarge,Instance Capacity - 8xlarge,Instance Capacity - 9xlarge,Instance Capacity - large,Instance Capacity - medium,Instance Capacity - metal,Instance Capacity - xlarge,instanceSKU,Intel AVX Available,Intel AVX2 Available,Intel Turbo Available,Normalization Size Factor,Physical Cores,Pre Installed S/W,Processor Features,Product Type,Resource Type,serviceName,Volume API Name
ZF3B5CFCDHVAUHCK,JRTCKXETXF,ZF3B5CFCDHVAUHCK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$33.872 per Dedicated Windows BYOL p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,33.872,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,Bring your own license,,,,,,,,APS1-DedicatedUsage:p3.16xlarge,RunInstances:0800,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
6CZEQ3DFJ6HT7D76,JRTCKXETXF,6CZEQ3DFJ6HT7D76.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.368 per Windows p3.2xlarge Dedicated Host Instance hour,2020-04-01,0,Inf,Hrs,0.368,USD,,,,Compute Instance,AmazonEC2,EU (Frankfurt),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Host,,Windows,No License required,,,,,,,,EUC1-HostBoxUsage:p3.2xlarge,RunInstances:0002,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
NN9Y7FHRMSNKJGGZ,JRTCKXETXF,NN9Y7FHRMSNKJGGZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.464 per Unused Reservation Linux p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.464,USD,,,,Compute Instance,AmazonEC2,Canada (Central),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,CAN1-UnusedBox:p3.8xlarge,RunInstances,UnusedCapacityReservation,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,EZRVPN55TYQAHMF7,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
RAKTGRBDTRKXVPKE,JRTCKXETXF,RAKTGRBDTRKXVPKE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$17.41 per On Demand RHEL p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,17.41,USD,,,,Compute Instance,AmazonEC2,AWS GovCloud (US-West),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Shared,,RHEL,No License required,,,,,,,,UGW1-BoxUsage:p2.16xlarge,RunInstances:0010,Used,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
MAP7CKD7EJJP55DB,JRTCKXETXF,MAP7CKD7EJJP55DB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.9 per Unused Reservation Linux p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,0.9,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,UnusedBox:p2.xlarge,RunInstances,UnusedCapacityReservation,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,58HUPRT96M5H8VUW,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
RCQDAE4337AGCJV8,JRTCKXETXF,RCQDAE4337AGCJV8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$7.3 per On Demand SUSE p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,7.3,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,BoxUsage:p2.8xlarge,RunInstances:000g,Used,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
YJFBUQ3KXWW96AP6,JRTCKXETXF,YJFBUQ3KXWW96AP6.JRTCKXETXF.6YS6EN2CT7,OnDemand,$2.944 per Windows p3.16xlarge Dedicated Host Instance hour,2020-04-01,0,Inf,Hrs,2.944,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Host,,Windows,No License required,,,,,,,,APS1-HostBoxUsage:p3.16xlarge,RunInstances:0002,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
5P7UESXDQDSGUNET,JRTCKXETXF,5P7UESXDQDSGUNET.JRTCKXETXF.6YS6EN2CT7,OnDemand,$27.424 per Dedicated Unused Reservation Windows p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,27.424,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,UnusedDed:p3.16xlarge,RunInstances:0002,UnusedCapacityReservation,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,FDH7AF66PWQFC4ZX,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
XKQ38F4X55FSFCQV,JRTCKXETXF,XKQ38F4X55FSFCQV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.516 per Dedicated Linux p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.516,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,APS1-DedicatedUsage:p3.2xlarge,RunInstances,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
Q6E7PZEFNCGFHFAV,JRTCKXETXF,Q6E7PZEFNCGFHFAV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.99 per Dedicated Usage Windows BYOL p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,0.99,USD,,,,Compute Instance,AmazonEC2,US West (Oregon),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Windows,Bring your own license,,,,,,,,USW2-DedicatedUsage:p2.xlarge,RunInstances:0800,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
YCEPKP5M6Z974DFM,JRTCKXETXF,YCEPKP5M6Z974DFM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$33.872 per Dedicated Windows BYOL p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,33.872,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,Bring your own license,,,,,,,,APS2-DedicatedUsage:p3.16xlarge,RunInstances:0800,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
BVNY3BXFD68NE9QU,JRTCKXETXF,BVNY3BXFD68NE9QU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$16.776 per On Demand Windows BYOL p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,16.776,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Windows,Bring your own license,,,,,,,,APN1-BoxUsage:p3.8xlarge,RunInstances:0800,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
FJN5NZVFZHRW289C,JRTCKXETXF,FJN5NZVFZHRW289C.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.884 per Dedicated Windows p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.884,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,APS2-DedicatedUsage:p3.2xlarge,RunInstances:0002,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
ZK28PUVF7JHTVSR8,JRTCKXETXF,ZK28PUVF7JHTVSR8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.174 per Dedicated Usage Windows p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.174,USD,,,,Compute Instance,AmazonEC2,US West (Oregon),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,USW2-DedicatedUsage:p2.xlarge,RunInstances:0002,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
JKCF6BM4SKUPBGBY,JRTCKXETXF,JKCF6BM4SKUPBGBY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$15.248 per Dedicated Unused Reservation Usage RHEL p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,15.248,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,APS1-UnusedDed:p2.8xlarge,RunInstances:0010,UnusedCapacityReservation,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,BRR4WNGX9D8PARUT,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
SG8NXUBA9V9S3EKD,JRTCKXETXF,SG8NXUBA9V9S3EKD.JRTCKXETXF.6YS6EN2CT7,OnDemand,$24.802 per On Demand RHEL p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,24.802,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Shared,,RHEL,No License required,,,,,,,,APS2-BoxUsage:p2.16xlarge,RunInstances:0010,Used,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
4BWKU293ZMZWEA4W,JRTCKXETXF,4BWKU293ZMZWEA4W.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.364 per Unused Reservation RHEL p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.364,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Shared,,RHEL,No License required,,,,,,,,APS2-UnusedBox:p3.2xlarge,RunInstances:0010,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,H4C6PNJ6WF4TJ8CZ,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
GKN4XGTM2QSAT5EA,JRTCKXETXF,GKN4XGTM2QSAT5EA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.95 per Dedicated Usage RHEL p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.95,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Mumbai),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,APS3-DedicatedUsage:p2.xlarge,RunInstances:0010,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
HE3UK878F97FXMS2,JRTCKXETXF,HE3UK878F97FXMS2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.734 per On Demand Windows p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.734,USD,,,,Compute Instance,AmazonEC2,Canada (Central),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,CAN1-BoxUsage:p3.2xlarge,RunInstances:0002,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
DKF4FN8MZRQSF8XT,JRTCKXETXF,DKF4FN8MZRQSF8XT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.188 per Dedicated Unused Reservation Usage Windows BYOL p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.188,USD,,,,Compute Instance,AmazonEC2,AWS GovCloud (US-West),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Windows,Bring your own license,,,,,,,,UGW1-UnusedDed:p2.xlarge,RunInstances:0800,UnusedCapacityReservation,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,NHTJY3PTGWU4334D,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
NTXJQF4WPBGSPK2F,JRTCKXETXF,NTXJQF4WPBGSPK2F.JRTCKXETXF.6YS6EN2CT7,OnDemand,$29.376 per Unused Reservation Linux p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,29.376,USD,,,,Compute Instance,AmazonEC2,AWS GovCloud (US-West),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,UGW1-UnusedBox:p3.16xlarge,RunInstances,UnusedCapacityReservation,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,8Q7ZY3FKN9C5MFMZ,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
5A8ZMTTRZY3ACN2X,JRTCKXETXF,5A8ZMTTRZY3ACN2X.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.756 per Dedicated Usage RHEL p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.756,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,APN1-DedicatedUsage:p2.xlarge,RunInstances:0010,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
E65GNFCHWY9ZPVG3,JRTCKXETXF,E65GNFCHWY9ZPVG3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$33.552 per Unused Reservation Linux p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,33.552,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,APN1-UnusedBox:p3.16xlarge,RunInstances,UnusedCapacityReservation,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,2NK92W5SRKRY46GS,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
QSKAFEDVQ7TD3EQQ,JRTCKXETXF,QSKAFEDVQ7TD3EQQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.67 per Dedicated Usage SUSE p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.67,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,APS2-DedicatedUsage:p2.8xlarge,RunInstances:000g,Used,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
TSSBVKNUCY5Q38AK,JRTCKXETXF,TSSBVKNUCY5Q38AK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.426 per Unused Reservation SUSE p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.426,USD,,,,Compute Instance,AmazonEC2,EU (Frankfurt),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,EUC1-UnusedBox:p2.xlarge,RunInstances:000g,UnusedCapacityReservation,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,KNN5XZ7GUXBPMBNW,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
7R8UZ6BN9P55E988,JRTCKXETXF,7R8UZ6BN9P55E988.JRTCKXETXF.6YS6EN2CT7,OnDemand,$15.811 per Dedicated Windows p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,15.811,USD,,,,Compute Instance,AmazonEC2,Canada (Central),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,CAN1-DedicatedUsage:p3.8xlarge,RunInstances:0002,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
EN2SWT6QZ9DGHQ8V,JRTCKXETXF,EN2SWT6QZ9DGHQ8V.JRTCKXETXF.6YS6EN2CT7,OnDemand,$26.54 per On Demand SUSE p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,26.54,USD,,,,Compute Instance,AmazonEC2,EU (Ireland),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,EU-BoxUsage:p3.16xlarge,RunInstances:000g,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
EMHB3AW3B5VFTV3V,JRTCKXETXF,EMHB3AW3B5VFTV3V.JRTCKXETXF.6YS6EN2CT7,OnDemand,$36.816 per Unused Reservation Windows p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,36.816,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Seoul),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,APN2-UnusedBox:p3.16xlarge,RunInstances:0002,UnusedCapacityReservation,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,6PFFVYRCBRRQ692K,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
V7TY6J97RFNXWD8V,JRTCKXETXF,V7TY6J97RFNXWD8V.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.19 per On Demand RHEL p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.19,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Shared,,RHEL,No License required,,,,,,,,BoxUsage:p3.2xlarge,RunInstances:0010,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
Z5724BPASQK99BX9,JRTCKXETXF,Z5724BPASQK99BX9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.726 per On Demand Windows p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.726,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,APS2-BoxUsage:p2.xlarge,RunInstances:0002,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
4QN7HTACSM3CFNUX,JRTCKXETXF,4QN7HTACSM3CFNUX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.9 per On Demand Windows BYOL p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,0.9,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,Windows,Bring your own license,,,,,,,,BoxUsage:p2.xlarge,RunInstances:0800,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
FPS7JAJMKA6CJ8DV,JRTCKXETXF,FPS7JAJMKA6CJ8DV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$33.872 per On Demand Windows BYOL p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,33.872,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Shared,,Windows,Bring your own license,,,,,,,,APS1-BoxUsage:p3.16xlarge,RunInstances:0800,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
R3MB72G9KNC52ETU,JRTCKXETXF,R3MB72G9KNC52ETU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$15.422 per On Demand RHEL p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,15.422,USD,,,,Compute Instance,AmazonEC2,EU (Frankfurt),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,RHEL,No License required,,,,,,,,EUC1-BoxUsage:p3.8xlarge,RunInstances:0010,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
